1,105.74,5.135601230625291,1.0473226093526955,1.0730692066334149,1.0885041442275516,1.1396489115009578,1.2458508874842154,0.03642913790151424,0.05281427058424264,0.06486504460419408,0.11656579439245246,0.28092852715184785,0.9975572925628061,1.0058762077092644,1.011082826104615,1.0295059442204209,1.070831131392191,0.0031813593958371824,0.0059730411958040675,0.01065360652799093,0.030209948407762255,0.08765257926502386
3,125.362,11.17206140334003,1.0856441080148314,1.1386892085239495,1.171832955098065,1.2899385168236377,1.5813171287362524,0.03670851979201663,0.05623836300400876,0.07278332217367998,0.15303415049809602,0.4565526319626265,0.9949079834294029,1.0117083153667237,1.0223261684324343,1.0602301467616273,1.1481318825066917,0.004279069430293679,0.008859964457662671,0.015719206735814794,0.04599352833603901,0.14493230289871054
5,151.485,17.263249259626647,1.1067253191777273,1.1810853921263997,1.228869450878228,1.4059280480479317,1.8735829647597095,0.039518782648141654,0.06310573600557393,0.08388969799514621,0.18881100132476372,0.6197485079753994,0.9927088363054072,1.0181566724417666,1.034503003479452,1.0943126421312295,1.2354992447669004,0.0055380667867641195,0.011681597731201096,0.02062239339868261,0.0602283750715979,0.1838290944732826
7,183.502,23.94723357717964,1.1169286886367826,1.206301012564498,1.2647699476428418,1.4881757027197569,2.1184556202045473,0.04274297729292638,0.06665714551234707,0.08837620389237809,0.20224549463737646,0.6913115201115962,0.9896658434851565,1.0248823900689572,1.0473387858363725,1.1289911751385635,1.3262073851732064,0.006476721419424634,0.014042638124263906,0.023925025091434016,0.06937382851978072,0.22871385963101354
9,218.121,31.77474404302889,1.1250375372126094,1.2293599618846767,1.298069344805879,1.5627597668380306,2.339781980943941,0.045034896081969485,0.07164036132897586,0.09562507731855606,0.22629915988707672,0.87371219988109,0.9871051013371457,1.0314456815226254,1.0599336551904026,1.164660582636597,1.4228322281917123,0.007518504677368742,0.015642538462217886,0.027202660422084236,0.08136408082652435,0.27636261005716994
11,253.403,36.12742159357626,1.1291747067177489,1.2489453886550526,1.3293995754038506,1.6483310633785357,2.6381778042952337,0.047348422652258366,0.07837381828936821,0.10623671061259678,0.2581716879884625,1.0437070653859688,0.984803987507162,1.0382628299125427,1.0730262088626916,1.2039467048125798,1.5448807398519158,0.008245110321113103,0.017830464083933642,0.03116781711305087,0.09685197399383742,0.34825513234110095
13,293.43,43.11750340638938,1.1362701992294553,1.2717206273655106,1.363542126290685,1.7308392844084328,2.881807080434061,0.048324410265069034,0.08054509578824731,0.10961210059622153,0.27073111944357475,1.118078324174819,0.9825514563754171,1.0463867353453737,1.0881862951859815,1.2464877762678255,1.6612471218653846,0.008770122664178584,0.019766070705220514,0.03429433459623268,0.10533653800714729,0.3868889059689819
15,334.271,48.293887387535904,1.1390842551356664,1.2886123741808253,1.3916712576588937,1.815058585173345,3.229227446692752,0.05357860626906039,0.09030120522315747,0.12328071173971963,0.311406564813858,1.3825984266474727,0.9792406030992454,1.051756713256421,1.0996641523041604,1.285456787256129,1.8095078055227947,0.009545354495391959,0.020017892385911153,0.03513078008528002,0.11521151774725298,0.4862904295307465
17,372.328,53.91532635531385,1.1412105223440607,1.3030355280514454,1.4149789154776222,1.8760355709409047,3.433551460837768,0.051886660161170314,0.08885637207396278,0.12250768951493651,0.31841301182811504,1.5174558870200754,0.9766722178368948,1.0618388303934367,1.1187885057824665,1.343154434829807,1.9951260119405345,0.010253427080931302,0.02330048826125986,0.040698529608772,0.13567503706357,0.6035977069752986
19,414.18,61.799478962204844,1.14439131876851,1.3230832299065698,1.4487998824670112,1.980202635775548,3.8731318934378325,0.05454663750050461,0.0945344518651093,0.1315791153281363,0.352795454563645,1.7331657433539764,0.9739596466933287,1.06948923618514,1.1337492906259785,1.3897681332060456,2.152095665666549,0.011092964441241531,0.024066978145995302,0.042216067599913545,0.14312583935858053,0.6429238236319125
25,531.811,71.94787890549658,1.1532834109985997,1.37882095126582,1.543609765247771,2.2850787892126663,5.392580027521953,0.06099219087116933,0.11002080613633063,0.15719707248073697,0.46620597459446134,2.955827103314577,0.9670093402995827,1.0951402204114633,1.1829162771780761,1.5459789335948853,2.7485560433014538,0.013103290110728553,0.029664218814750076,0.052368234264648726,0.18578680396253391,0.9517748594975551
30,634.797,83.89108290515745,1.1622725277870496,1.4322459296332863,1.6355582110581746,2.5941580116998915,7.0628672969414845,0.06523867956449118,0.12023607399485416,0.17420100932367408,0.5465082405100585,3.8773734747815025,0.9589663812240982,1.118077542869784,1.2298921331310375,1.713759039542091,3.514084307771797,0.014025523046941539,0.03501772616456372,0.06165414749903064,0.23050047847384197,1.3801992782684518
30,629.928,83.47489931710011,1.158602163099596,1.4248250011073813,1.6248251665166238,2.560718637081152,6.789255246095745,0.06355450587793544,0.11854550469747757,0.17270471033353693,0.5405085466589762,3.656091987210169,0.9595763139793267,1.1193110760241403,1.2315752151229784,1.7163939998733366,3.488447463456141,0.014467006910192955,0.03517881787877143,0.06294860723412725,0.23949583426817353,1.4057005231098418
